start_ip,end_ip,join_key,city,region,country,latitude,longitude,postal_code,timezone
102.168.114.164,102.168.114.164,102.168.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
106.70.75.24,106.70.75.25,106.70.0.0,Gold Coast,Queensland,AU,-28.00029,153.43088,4217,Australia/Brisbane
108.165.45.64,108.165.45.79,108.165.0.0,Lesslie,South Carolina,US,34.8907,-80.95647,29704,America/New_York
105.93.202.127,105.93.202.137,105.93.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
105.247.115.55,105.247.115.60,105.247.0.0,Randburg,Gauteng,ZA,-26.0941,28.00123,2032,Africa/Johannesburg
106.128.165.216,106.128.165.223,106.128.0.0,Tokyo,Tokyo,JP,35.659,139.7396,106-0042,Asia/Tokyo
106.157.113.0,106.157.113.255,106.157.0.0,Maebashi,Gunma,JP,36.4286,139.0096,370-3571,Asia/Tokyo
107.144.6.0,107.144.6.7,107.144.0.0,Tampa,Florida,US,27.94752,-82.45843,33606,America/New_York
106.211.136.128,106.211.136.129,106.211.0.0,Ghātsīla,Jharkhand,IN,23.32778,86.69487,832104,Asia/Kolkata
1.52.28.195,1.52.28.195,1.52.0.0,Lái Thiêu,Bình Dương,VN,10.90512,106.69949,75206,Asia/Ho_Chi_Minh
106.213.139.128,106.213.139.143,106.213.0.0,Gondal,Gujarat,IN,21.96074,70.80255,360311,Asia/Kolkata
101.7.152.128,101.7.152.191,101.7.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
106.242.74.64,106.242.74.71,106.242.0.0,Asan,Chungcheongnam-do,KR,36.78361,127.00417,31505,Asia/Seoul
107.142.120.13,107.142.120.13,107.142.0.0,Bellaire,Ohio,US,40.01618,-80.74231,43906,America/New_York
103.136.87.0,103.136.87.127,103.136.0.0,Madurai,Tamil Nadu,IN,9.919,78.11953,625002,Asia/Kolkata
1.254.26.224,1.254.26.231,1.254.0.0,Ulsan,Ulsan,KR,35.53722,129.31667,44670,Asia/Seoul
101.183.13.32,101.183.13.95,101.183.0.0,Wollongong,New South Wales,AU,-34.4338,150.8531,2525,Australia/Sydney
103.109.232.0,103.109.232.255,103.109.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
106.71.102.130,106.71.102.139,106.71.0.0,Brisbane,Queensland,AU,-27.46794,153.02809,4000,Australia/Brisbane
108.233.187.0,108.233.187.255,108.233.0.0,Pasadena,California,US,34.14778,-118.14452,91101,America/Los_Angeles
106.171.0.104,106.171.0.111,106.171.0.0,Ōmuta,Fukuoka,JP,33.0044,130.4736,836-0097,Asia/Tokyo
104.152.29.24,104.152.29.24,104.152.0.0,Meadow Lake,Saskatchewan,CA,54.13348,-108.43471,S9X,America/Regina
1.217.104.32,1.217.104.35,1.217.0.0,Chinch'ŏn,North Chungcheong,KR,36.85667,127.44333,27830,Asia/Seoul
101.177.132.100,101.177.132.102,101.177.0.0,Brisbane,Queensland,AU,-27.46794,153.02809,4000,Australia/Brisbane
107.193.240.82,107.193.240.213,107.193.0.0,Orlando,Florida,US,28.5163,-81.4516,32811,America/New_York
101.184.47.144,101.184.47.147,101.184.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
1.10.236.42,1.10.236.42,1.10.0.0,Prachuap Khiri Khan,Prachuap Khiri Khan,TH,11.82098,99.7841,77000,Asia/Bangkok
105.247.229.87,105.247.229.87,105.247.0.0,Groblershoop,Northern Cape,ZA,-28.89531,21.98378,8826,Africa/Johannesburg
105.16.32.16,105.16.32.18,105.16.0.0,Marseille,Provence-Alpes-Côte d'Azur,FR,43.29695,5.38107,13000,Europe/Paris
107.219.171.68,107.219.171.71,107.219.0.0,Holcomb,Missouri,US,36.39923,-90.0237,63852,America/Chicago
108.178.68.4,108.178.68.7,108.178.0.0,Dallas,Texas,US,32.8999,-96.7897,75230,America/Chicago
106.208.9.239,106.208.9.239,106.208.0.0,Gurgaon,Haryana,IN,28.4601,77.02635,122004,Asia/Kolkata
106.133.23.226,106.133.23.226,106.133.0.0,Nagoya,Aichi,JP,35.18147,136.90641,460-0002,Asia/Tokyo
106.128.127.141,106.128.127.158,106.128.0.0,Tokyo,Tokyo,JP,35.6895,139.69171,101-8656,Asia/Tokyo
101.191.93.221,101.191.93.221,101.191.0.0,Ferodale,New South Wales,AU,-32.68381,151.84311,2318,Australia/Sydney
101.187.134.200,101.187.134.200,101.187.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
106.193.129.228,106.193.129.229,106.193.0.0,Ausa,Maharashtra,IN,18.24728,76.4993,413520,Asia/Kolkata
106.181.175.88,106.181.175.111,106.181.0.0,Tokyo,Tokyo,JP,35.6895,139.69171,101-8656,Asia/Tokyo
106.217.159.72,106.217.159.79,106.217.0.0,Narsīpatnam,Andhra Pradesh,IN,17.7377,82.7162,531105,Asia/Kolkata
105.95.74.124,105.95.74.125,105.95.0.0,Banī Suwayf,Beni Suweif,EG,29.07441,31.09785,,Africa/Cairo
103.255.236.0,103.255.239.255,103.255.0.0,Ho Chi Minh City,Ho Chi Minh,VN,10.82302,106.62965,71606,Asia/Ho_Chi_Minh
106.7.91.142,106.7.91.143,106.7.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
102.110.0.0,102.110.127.255,102.110.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
108.44.67.30,108.44.67.30,108.44.0.0,Bedford,Virginia,US,37.33431,-79.52309,24523,America/New_York
101.174.44.125,101.174.44.129,101.174.0.0,Adelaide,South Australia,AU,-34.92866,138.59863,5000,Australia/Adelaide
108.176.11.200,108.176.11.207,108.176.0.0,Astoria,New York,US,40.7571,-73.9657,10022,America/New_York
101.143.78.0,101.143.78.255,101.143.0.0,Hirakata,Ōsaka,JP,34.8198,135.7176,573-0103,Asia/Tokyo
106.220.96.249,106.220.96.249,106.220.0.0,Chandīgarh,Chandigarh,IN,30.73629,76.7884,160001,Asia/Kolkata
104.38.61.0,104.38.64.255,104.38.0.0,State College,Pennsylvania,US,40.79339,-77.86,16801,America/New_York
106.154.21.0,106.154.21.255,106.154.0.0,Tokyo,Tokyo,JP,35.6895,139.69171,101-8656,Asia/Tokyo
105.247.42.134,105.247.42.135,105.247.0.0,Roodepoort,Gauteng,ZA,-26.1625,27.8725,1714,Africa/Johannesburg
101.116.194.245,101.116.194.255,101.116.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
101.137.94.189,101.137.94.189,101.137.0.0,Douliu,Taiwan,TW,23.70944,120.54333,,Asia/Taipei
103.100.95.16,103.100.95.16,103.100.0.0,Dhaka,Dhaka,BD,23.7104,90.40744,1000,Asia/Dhaka
104.2.51.0,104.2.51.255,104.2.0.0,Houston,Texas,US,29.7991,-95.4118,77008,America/Chicago
106.77.97.250,106.77.97.251,106.77.0.0,Delhi,Delhi,IN,28.65195,77.23149,110001,Asia/Kolkata
101.187.140.128,101.187.140.159,101.187.0.0,Mount Coolum,Queensland,AU,-26.56581,153.09139,4573,Australia/Brisbane
106.64.112.252,106.64.112.255,106.64.0.0,Taipei,Taiwan,TW,25.04776,121.53185,,Asia/Taipei
108.216.75.152,108.216.75.155,108.216.0.0,Lindsborg,Kansas,US,38.57362,-97.67448,67456,America/Chicago
102.185.161.202,102.185.161.203,102.185.0.0,Zagazig,Sharqia,EG,30.58768,31.502,,Africa/Cairo
108.223.2.120,108.223.2.121,108.223.0.0,Farmersville,California,US,36.29773,-119.20678,93223,America/Los_Angeles
107.143.66.244,107.143.66.247,107.143.0.0,Canal Lewisville,Ohio,US,40.29924,-81.83624,43812,America/New_York
104.158.24.113,104.158.24.118,104.158.0.0,Toronto,Ontario,CA,43.70011,-79.4163,M5A,America/Toronto
105.112.5.128,105.112.5.255,105.112.0.0,Abuja,FCT,NG,9.05785,7.49508,,Africa/Lagos
102.106.113.193,102.106.113.193,102.106.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
105.153.11.192,105.153.11.255,105.153.0.0,Salé Al Jadida,Rabat-Salé-Kénitra,MA,33.99722,-6.74047,,Africa/Casablanca
106.71.80.184,106.71.80.191,106.71.0.0,Boyne Island,Queensland,AU,-23.94829,151.35336,4680,Australia/Brisbane
106.78.55.171,106.78.55.171,106.78.0.0,Indore,Madhya Pradesh,IN,22.71792,75.8333,452002,Asia/Kolkata
101.190.131.168,101.190.131.175,101.190.0.0,Appin,New South Wales,AU,-34.20347,150.78644,2560,Australia/Sydney
107.142.2.112,107.142.2.115,107.142.0.0,Swainsboro,Georgia,US,32.59739,-82.33374,30401,America/New_York
101.137.108.132,101.137.108.137,101.137.0.0,Taichung,Taiwan,TW,24.1469,120.6839,,Asia/Taipei
101.49.2.66,101.49.2.66,101.49.0.0,Washington,"Washington, D.C.",US,38.89511,-77.03637,20004,America/New_York
104.159.199.16,104.159.199.39,104.159.0.0,Belleville,Illinois,US,38.5352,-90.0006,62226,America/Chicago
101.189.68.124,101.189.68.127,101.189.0.0,Perth,Western Australia,AU,-32.06336,115.9,6155,Australia/Perth
104.28.49.31,104.28.49.34,104.28.0.0,San Jose,California,US,37.33939,-121.89496,95103,America/Los_Angeles
106.208.11.122,106.208.11.122,106.208.0.0,Nāgercoil,Tamil Nadu,IN,8.17899,77.43227,629002,Asia/Kolkata
103.114.104.88,103.114.104.95,103.114.0.0,Hanoi,Hanoi,VN,21.0245,105.84117,10000,Asia/Bangkok
102.169.212.99,102.169.212.103,102.169.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
106.210.147.128,106.210.147.143,106.210.0.0,Achalpur,Maharashtra,IN,21.25665,77.51006,444723,Asia/Kolkata
106.216.66.208,106.216.66.239,106.216.0.0,Bhubaneshwar,Odisha,IN,20.27241,85.83385,752115,Asia/Kolkata
101.179.169.160,101.179.169.175,101.179.0.0,White Rock,Queensland,AU,-16.97438,145.7633,4868,Australia/Brisbane
104.56.9.140,104.56.9.143,104.56.0.0,Cotulla,Texas,US,28.43693,-99.23503,78014,America/Chicago
103.140.155.228,103.140.155.255,103.140.0.0,Visakhapatnam,Andhra Pradesh,IN,17.68009,83.20161,530044,Asia/Kolkata
1.177.51.128,1.177.51.255,1.177.0.0,Daegu,Daegu,KR,35.902,128.5878,41501,Asia/Seoul
108.232.24.0,108.232.24.255,108.232.0.0,San Diego,California,US,32.7454,-117.1272,92104,America/Los_Angeles
106.70.215.12,106.70.215.15,106.70.0.0,Townsville,Queensland,AU,-19.26639,146.80569,4810,Australia/Brisbane
101.165.235.16,101.165.235.63,101.165.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
101.188.81.24,101.188.81.37,101.188.0.0,Melbourne,Victoria,AU,-37.6363,145.0855,3752,Australia/Melbourne
101.116.142.0,101.116.142.15,101.116.0.0,Melbourne,Victoria,AU,-37.78076,144.8264,3020,Australia/Melbourne
105.66.131.176,105.66.131.183,105.66.0.0,Larache,Tanger-Tetouan-Al Hoceima,MA,35.19321,-6.15572,,Africa/Casablanca
107.141.8.0,107.141.9.255,107.141.0.0,Corpus Christi,Texas,US,27.80058,-97.39638,78401,America/Chicago
102.106.98.30,102.106.98.30,102.106.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
103.145.141.224,103.145.141.239,103.145.0.0,Dumai,Riau,ID,1.66711,101.44316,,Asia/Jakarta
103.161.56.128,103.161.56.128,103.161.0.0,Delhi,Delhi,IN,28.65195,77.23149,110001,Asia/Kolkata
101.166.31.174,101.166.31.183,101.166.0.0,Mollymook Beach,New South Wales,AU,-35.32966,150.47173,2539,Australia/Sydney
101.190.20.156,101.190.20.157,101.190.0.0,Bowral,New South Wales,AU,-34.4775,150.4204,2576,Australia/Sydney
102.170.101.170,102.170.101.170,102.170.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
105.109.45.58,105.109.45.58,105.109.0.0,Constantine,Constantine,DZ,36.365,6.61472,04011,Africa/Algiers
102.32.242.160,102.32.242.167,102.32.0.0,Johannesburg,Gauteng,ZA,-26.20227,28.04363,2041,Africa/Johannesburg
106.206.181.112,106.206.181.115,106.206.0.0,Jasrāsar,Rajasthan,IN,27.70701,73.81276,334802,Asia/Kolkata
105.54.252.128,105.54.255.255,105.54.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
106.204.204.110,106.204.204.113,106.204.0.0,Ludhiāna,Punjab,IN,30.91204,75.85379,141120,Asia/Kolkata
101.180.195.120,101.180.195.127,101.180.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
105.82.17.217,105.82.17.217,105.82.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.112.108.56,101.112.108.255,101.112.0.0,Sydney,New South Wales,AU,-33.77697,150.89734,2148,Australia/Sydney
109.10.202.0,109.10.203.255,109.10.0.0,Bayonne,Nouvelle-Aquitaine,FR,43.4932,-1.473,64182 CEDEX,Europe/Paris
102.1.140.128,102.1.140.191,102.1.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
106.129.151.214,106.129.151.214,106.129.0.0,Iwaki,Fukushima,JP,36.9693,140.8439,972-8332,Asia/Tokyo
106.68.102.204,106.68.102.205,106.68.0.0,Nickol,Western Australia,AU,-20.74558,116.7954,6714,Australia/Perth
103.2.234.54,103.2.234.111,103.2.0.0,Mysore,Karnataka,IN,12.29791,76.63925,570028,Asia/Kolkata
101.137.149.177,101.137.149.178,101.137.0.0,Taipei,Taiwan,TW,25.04776,121.53185,,Asia/Taipei
1.183.253.16,1.183.253.25,1.183.0.0,Shanghai,Shanghai,CN,31.22222,121.45806,,Asia/Shanghai
104.235.121.154,104.235.121.155,104.235.0.0,Paw Paw,Illinois,US,41.68892,-88.9812,61353,America/Chicago
103.155.57.200,103.155.57.207,103.155.0.0,Morādābād,Uttar Pradesh,IN,28.83893,78.77684,244001,Asia/Kolkata
103.143.208.39,103.143.208.39,103.143.0.0,Da Nang,Da Nang,VN,16.06778,108.22083,50250,Asia/Ho_Chi_Minh
101.119.128.214,101.119.128.215,101.119.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
108.173.238.88,108.173.238.91,108.173.0.0,Calgary,Alberta,CA,51.1387,-114.2015,T3G,America/Edmonton
1.52.205.61,1.52.205.64,1.52.0.0,Ho Chi Minh City,Ho Chi Minh,VN,10.82302,106.62965,71606,Asia/Ho_Chi_Minh
101.119.176.11,101.119.176.15,101.119.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
101.190.138.16,101.190.138.31,101.190.0.0,North Arm Cove,New South Wales,AU,-32.73302,152.01567,2319,Australia/Sydney
102.170.134.217,102.170.134.218,102.170.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
108.183.159.52,108.183.159.255,108.183.0.0,Auburn,Maine,US,44.09785,-70.23117,04210,America/New_York
101.60.191.174,101.60.191.187,101.60.0.0,Reggio nell'Emilia,Emilia-Romagna,IT,44.69825,10.63125,42100,Europe/Rome
105.242.132.249,105.242.132.253,105.242.0.0,Johannesburg,Gauteng,ZA,-26.20227,28.04363,2041,Africa/Johannesburg
107.144.55.224,107.144.55.227,107.144.0.0,Gulfport,Florida,US,27.74836,-82.70343,33707,America/New_York
101.191.193.24,101.191.193.27,101.191.0.0,Mount Hunter,New South Wales,AU,-34.07167,150.63782,2570,Australia/Sydney
1.218.174.16,1.218.174.31,1.218.0.0,Gimcheon,Gyeongsangbuk-do,KR,36.12176,128.11981,39574,Asia/Seoul
108.208.43.0,108.208.43.255,108.208.0.0,Fort Worth,Texas,US,32.6914,-97.2675,76119,America/Chicago
104.243.250.0,104.243.250.255,104.243.0.0,Rabat,Rabat-Salé-Kénitra,MA,34.01325,-6.83255,,Africa/Casablanca
1.209.20.128,1.209.24.255,1.209.0.0,Seoul,Seoul,KR,37.566,126.9784,03141,Asia/Seoul
103.239.128.0,103.239.131.255,103.239.0.0,The Rocks,New South Wales,AU,-33.85923,151.2081,2000,Australia/Sydney
103.238.117.136,103.238.117.143,103.238.0.0,Baukau,Baucau,TL,-8.47572,126.45633,,Asia/Dili
102.109.225.216,102.109.225.216,102.109.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
103.221.251.160,103.221.251.255,103.221.0.0,Mumbai,Maharashtra,IN,19.07283,72.88261,400070,Asia/Kolkata
103.79.182.0,103.79.183.255,103.79.0.0,Khulna,Khulna,BD,22.80979,89.56439,9100,Asia/Dhaka
101.49.31.132,101.49.31.133,101.49.0.0,Washington,"Washington, D.C.",US,38.89511,-77.03637,20004,America/New_York
106.79.59.81,106.79.59.81,106.79.0.0,Pune,Maharashtra,IN,18.51957,73.85535,411001,Asia/Kolkata
106.70.33.84,106.70.33.87,106.70.0.0,Gold Coast,Queensland,AU,-28.00029,153.43088,4217,Australia/Brisbane
108.200.178.0,108.200.178.255,108.200.0.0,San Ramon,California,US,37.77993,-121.97802,94583,America/Los_Angeles
1.55.51.253,1.55.51.255,1.55.0.0,Việt Trì,Phú Thọ,VN,21.32274,105.40198,35150,Asia/Bangkok
104.156.77.0,104.156.77.255,104.156.0.0,Montréal,Quebec,CA,45.5101,-73.6478,H3R,America/Toronto
102.53.95.212,102.53.95.215,102.53.0.0,Meknès,Fès-Meknès,MA,33.89352,-5.54727,,Africa/Casablanca
101.136.209.65,101.136.209.65,101.136.0.0,Kaohsiung,Takao,TW,22.61626,120.31333,,Asia/Taipei
108.197.99.205,108.197.99.217,108.197.0.0,Little Rock,Arkansas,US,34.6836,-92.2776,72206,America/Chicago
104.174.161.116,104.174.164.255,104.174.0.0,Los Angeles,California,US,34.05223,-118.24368,90009,America/Los_Angeles
104.177.137.16,104.177.137.19,104.177.0.0,Eau Claire,Wisconsin,US,44.8346,-91.5159,54703,America/Chicago
104.169.93.196,104.169.93.196,104.169.0.0,New Marshfield,Ohio,US,39.32507,-82.21793,45766,America/New_York
107.189.57.0,107.189.57.255,107.189.0.0,Westfield,Massachusetts,US,42.12509,-72.74954,01085,America/New_York
1.47.11.220,1.47.12.21,1.47.0.0,Bangkok,Bangkok,TH,13.75398,100.50144,10200,Asia/Bangkok
106.129.191.200,106.129.191.203,106.129.0.0,Sakura,Chiba,JP,35.7168,140.1347,285-0856,Asia/Tokyo
103.24.21.248,103.24.21.255,103.24.0.0,Hyderābād,Telangana,IN,17.38405,78.45636,500001,Asia/Kolkata
108.234.4.69,108.234.4.69,108.234.0.0,Cheboygan,Michigan,US,45.64696,-84.47448,49721,America/Detroit
102.168.165.81,102.168.165.81,102.168.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
107.212.231.128,107.212.231.255,107.212.0.0,Redmond,Washington,US,47.67399,-122.12151,98052,America/Los_Angeles
104.53.93.56,104.53.93.57,104.53.0.0,South Gate,California,US,33.95474,-118.21202,90280,America/Los_Angeles
101.119.66.216,101.119.66.216,101.119.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
103.27.228.82,103.27.228.82,103.27.0.0,Parole,Maryland,US,38.97956,-76.53052,21401,America/New_York
103.252.35.156,103.252.35.228,103.252.0.0,Dasmariñas,Calabarzon,PH,14.32944,120.93667,4114,Asia/Manila
1.24.49.167,1.24.49.167,1.24.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
103.117.202.192,103.117.202.223,103.117.0.0,Fatwa,Bihar,IN,25.50958,85.30504,803201,Asia/Kolkata
106.208.9.225,106.208.9.225,106.208.0.0,Gurgaon,Haryana,IN,28.4601,77.02635,122004,Asia/Kolkata
104.249.243.60,104.249.243.63,104.249.0.0,Cornwall,Ontario,CA,45.1686,-74.8966,K0C,America/Toronto
108.172.66.120,108.172.66.120,108.172.0.0,Campbell River,British Columbia,CA,50.01634,-125.24459,V9W,America/Vancouver
107.204.80.0,107.204.80.255,107.204.0.0,St. Louis,Missouri,US,38.659,-90.2496,63113,America/Chicago
100.7.200.116,100.7.200.119,100.7.0.0,Deltaville,Virginia,US,37.55486,-76.33689,23043,America/New_York
108.240.155.0,108.240.155.39,108.240.0.0,Atascadero,California,US,35.48942,-120.67073,93422,America/Los_Angeles
106.253.134.200,106.253.134.211,106.253.0.0,Anseong,Gyeonggi-do,KR,37.01083,127.27028,17569,Asia/Seoul
104.233.116.192,104.233.116.255,104.233.0.0,Khobar,Eastern Province,SA,26.27944,50.20833,,Asia/Riyadh
107.209.20.72,107.209.20.255,107.209.0.0,Santa Rosa,California,US,38.4432,-122.7547,95401,America/Los_Angeles
101.179.2.200,101.179.2.217,101.179.0.0,Brisbane,Queensland,AU,-27.24842,152.98197,4503,Australia/Brisbane
104.180.201.228,104.180.201.229,104.180.0.0,Indianapolis,Indiana,US,39.6782,-86.1976,46217,America/Indiana/Indianapolis
102.185.139.26,102.185.139.26,102.185.0.0,Kafr ash Shaykh,Kafr el-Sheikh,EG,31.11174,30.93991,,Africa/Cairo
108.243.227.0,108.243.227.31,108.243.0.0,Louisiana,Missouri,US,39.44894,-91.05153,63353,America/Chicago
104.28.12.5,104.28.12.6,104.28.0.0,Bridgetown,Saint Michael,BB,13.10732,-59.62021,,America/Barbados
103.28.4.0,103.28.11.255,103.28.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
108.74.167.44,108.74.167.63,108.74.0.0,Santa Clara,California,US,37.35411,-121.95524,95050,America/Los_Angeles
101.167.27.224,101.167.27.231,101.167.0.0,Toowoomba,Queensland,AU,-27.56056,151.95386,4350,Australia/Brisbane
101.58.173.56,101.58.173.63,101.58.0.0,Palermo,Sicily,IT,38.13205,13.33561,90100,Europe/Rome
108.17.86.0,108.17.86.255,108.17.0.0,Pittsburgh,Pennsylvania,US,40.4322,-80.1021,15205,America/New_York
107.220.16.76,107.220.16.76,107.220.0.0,Bloomington,Indiana,US,39.1401,-86.5083,47401,America/Indiana/Indianapolis
106.71.188.120,106.71.188.127,106.71.0.0,Bundaberg,Queensland,AU,-24.86621,152.3479,4670,Australia/Brisbane
102.106.3.102,102.106.3.102,102.106.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
102.168.16.134,102.168.16.134,102.168.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
101.181.13.93,101.181.13.93,101.181.0.0,Mildura,Victoria,AU,-34.1856,142.10017,3500,Australia/Melbourne
104.251.232.0,104.251.239.255,104.251.0.0,Los Angeles,California,US,34.05223,-118.24368,90009,America/Los_Angeles
104.179.71.168,104.179.71.175,104.179.0.0,Hudson,Wisconsin,US,44.97469,-92.75687,54016,America/Chicago
106.222.233.208,106.222.233.255,106.222.0.0,Bhubaneshwar,Odisha,IN,20.27241,85.83385,752115,Asia/Kolkata
106.161.240.253,106.161.241.2,106.161.0.0,Tokyo,Tokyo,JP,35.6895,139.69171,101-8656,Asia/Tokyo
104.156.38.204,104.156.38.211,104.156.0.0,Tucumcari,New Mexico,US,35.17191,-103.72686,88401,America/Denver
106.206.209.44,106.206.209.79,106.206.0.0,Kollam,Kerala,IN,8.8717,76.6384,691020,Asia/Kolkata
108.178.100.96,108.178.100.103,108.178.0.0,Round Rock,Texas,US,30.50826,-97.6789,78681,America/Chicago
101.176.24.66,101.176.24.67,101.176.0.0,Stanhope,Victoria,AU,-36.44725,144.98267,3623,Australia/Melbourne
105.247.222.86,105.247.222.111,105.247.0.0,Johannesburg,Gauteng,ZA,-26.20227,28.04363,2041,Africa/Johannesburg
102.186.100.0,102.186.100.127,102.186.0.0,Al Khānkah,Qalyubia,EG,30.21035,31.36812,,Africa/Cairo
101.116.220.84,101.116.220.126,101.116.0.0,Melbourne,Victoria,AU,-37.83767,144.6994,3029,Australia/Melbourne
108.175.83.192,108.175.83.199,108.175.0.0,Cornwall,Ontario,CA,45.01809,-74.72815,K6J,America/Toronto
101.175.138.100,101.175.138.103,101.175.0.0,Picton East,Western Australia,AU,-33.31135,115.72475,6232,Australia/Perth
1.38.61.136,1.38.61.137,1.38.0.0,Dindigul,Tamil Nadu,IN,10.36896,77.98036,624002,Asia/Kolkata
101.113.25.252,101.113.25.255,101.113.0.0,Bargo,New South Wales,AU,-34.29301,150.57806,2574,Australia/Sydney
104.28.236.175,104.28.236.181,104.28.0.0,New York City,New York,US,40.71427,-74.00597,10004,America/New_York
107.3.58.220,107.3.58.223,107.3.0.0,Manchester,New Hampshire,US,42.99564,-71.45479,03101,America/New_York
1.2.150.184,1.2.150.187,1.2.0.0,Bueng Khong Long,Bueng Kan,TH,17.96129,104.04667,43210,Asia/Bangkok
102.170.64.127,102.170.64.128,102.170.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
106.68.136.104,106.68.136.111,106.68.0.0,Perth,Western Australia,AU,-31.90255,116.16725,6073,Australia/Perth
105.67.131.248,105.67.131.255,105.67.0.0,Temara,Rabat-Salé-Kénitra,MA,33.92866,-6.90656,,Africa/Casablanca
104.53.243.136,104.53.243.139,104.53.0.0,Weed,California,US,41.42265,-122.38613,96094,America/Los_Angeles
105.160.19.250,105.160.19.251,105.160.0.0,Siaya,Siaya,KE,0.0607,34.28806,,Africa/Nairobi
104.228.193.254,104.228.193.255,104.228.0.0,Thornton,New Hampshire,US,43.89285,-71.67591,03285,America/New_York
103.44.144.0,103.44.147.255,103.44.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
108.255.192.0,108.255.193.255,108.255.0.0,Fremont,California,US,37.54827,-121.98857,94536,America/Los_Angeles
1.250.170.192,1.250.170.255,1.250.0.0,Jeonju,Jeollabuk-do,KR,35.82194,127.14889,54992,Asia/Seoul
104.148.206.224,104.148.206.231,104.148.0.0,Tuckahoe,New York,US,40.89899,-72.41092,10707,America/New_York
107.167.229.120,107.167.229.123,107.167.0.0,Cameron,Missouri,US,39.74028,-94.24106,64429,America/Chicago
108.75.106.75,108.75.106.75,108.75.0.0,The Galena Territory,Illinois,US,42.39343,-90.32582,61036,America/Chicago
106.213.149.12,106.213.149.15,106.213.0.0,Chalāla,Gujarat,IN,22.97283,72.67342,365555,Asia/Kolkata
104.60.23.0,104.60.23.255,104.60.0.0,Los Angeles,California,US,34.0531,-118.3806,90035,America/Los_Angeles
101.136.86.4,101.136.86.15,101.136.0.0,Taipei,Taiwan,TW,25.04776,121.53185,,Asia/Taipei
108.247.79.136,108.247.79.143,108.247.0.0,Columbus,Mississippi,US,33.5508,-88.4865,39705,America/Chicago
108.255.32.216,108.255.32.218,108.255.0.0,Hartshorne,Oklahoma,US,34.8451,-95.55748,74547,America/Chicago
101.177.160.87,101.177.160.88,101.177.0.0,Gold Coast,Queensland,AU,-28.00029,153.43088,4217,Australia/Brisbane
106.194.138.96,106.194.138.111,106.194.0.0,Indore,Madhya Pradesh,IN,22.7233,75.87,452001,Asia/Kolkata
104.8.114.244,104.8.114.247,104.8.0.0,Longview,Texas,US,32.5547,-94.7767,75605,America/Chicago
100.36.3.185,100.36.3.185,100.36.0.0,Boswell's Corner,Virginia,US,38.50541,-77.37263,22554,America/New_York
107.141.251.70,107.141.251.70,107.141.0.0,Morley,Michigan,US,43.49086,-85.44393,49336,America/Detroit
102.109.32.12,102.109.32.13,102.109.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
102.170.53.157,102.170.53.157,102.170.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
106.59.1.88,106.59.1.95,106.59.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
104.152.79.0,104.152.79.255,104.152.0.0,Valley City,North Dakota,US,46.92331,-98.00315,58072,America/Chicago
